点类型,点数量,,,,,,,,,,
高压柜\B1变压器控制柜保护\遥信量\A31,1,电机过热报警,10,0,,电机过热报警,1,0,1,0,7256
高压柜\B1变压器控制柜保护\遥信量\A43,1,系统错误,10,0,,系统错误,1,0,1,0,7257
高压柜\B1变压器控制柜保护\遥信量\A45,1,精度系数错误,10,0,,精度系数错误,1,0,1,0,7258
高压柜\B1变压器控制柜保护\遥信量\A46,1,RAM出错,10,0,,RAM出错,1,0,1,0,7259
高压柜\B1变压器控制柜保护\遥信量\A47,1,定值参数出错,10,0,,定值参数出错,1,0,1,0,7260
高压柜\B1变压器控制柜保护\遥信量\A48,1,出口出错,10,0,,出口出错,1,0,1,0,7261
高压柜\B1变压器控制柜保护\遥信量\A49,1,启动时间长,10,0,,启动时间长,1,0,1,0,7262
高压柜\B1变压器控制柜保护\遥信量\A50,1,速断动作,10,0,,速断动作,1,0,1,0,7263
高压柜\B1变压器控制柜保护\遥信量\A51,1,过流Ⅰ段动作,10,0,,过流Ⅰ段动作,1,0,1,0,7264
高压柜\B1变压器控制柜保护\遥信量\A52,1,过流Ⅱ段动作,10,0,,过流Ⅱ段动作,1,0,1,0,7265
高压柜\B1变压器控制柜保护\遥信量\A53,1,过流加速动作,10,0,,过流加速动作,1,0,1,0,7266
高压柜\B1变压器控制柜保护\遥信量\A54,1,过负荷动作,10,0,,过负荷动作,1,0,1,0,7267
高压柜\B1变压器控制柜保护\遥信量\A55,1,过流反时限动作,10,0,,过流反时限动作,1,0,1,0,7268
高压柜\B1变压器控制柜保护\遥信量\A56,1,负序过流Ⅰ段,10,0,,负序过流Ⅰ段,1,0,1,0,7269
高压柜\B1变压器控制柜保护\遥信量\A57,1,负序过流Ⅱ段,10,0,,负序过流Ⅱ段,1,0,1,0,7270
高压柜\B1变压器控制柜保护\遥信量\A58,1,过热跳闸,10,0,,过热跳闸,1,0,1,0,7271
高压柜\B1变压器控制柜保护\遥信量\A59,1,零序Ⅰ段动作,10,0,,零序Ⅰ段动作,1,0,1,0,7272
高压柜\B1变压器控制柜保护\遥信量\A60,1,零序Ⅱ段动作,10,0,,零序Ⅱ段动作,1,0,1,0,7273
高压柜\B1变压器控制柜保护\遥信量\A61,1,过流反时限动作,10,0,,过流反时限动作,1,0,1,0,7274
高压柜\B1变压器控制柜保护\遥信量\A62,1,过电压动作,10,0,,过电压动作,1,0,1,0,7275
高压柜\B1变压器控制柜保护\遥信量\A63,1,低电压动作,10,0,,低电压动作,1,0,1,0,7276
高压柜\B1变压器控制柜保护\遥信量\A64,1,超高温跳闸,10,0,,超高温跳闸,1,0,1,0,7277
高压柜\B1变压器控制柜保护\遥信量\A65,1,门控跳闸动作,10,0,,门控跳闸动作,1,0,1,0,7278
高压柜\B1变压器控制柜保护\遥信量\A66,1,重合闸一次动作,10,0,,重合闸一次动作,1,0,1,0,7279
高压柜\B1变压器控制柜保护\遥信量\A67,1,重合闸二次动作,10,0,,重合闸二次动作,1,0,1,0,7280
高压柜\B1变压器控制柜保护\遥信量\A68,1,重合闸三次动作,10,0,,重合闸三次动作,1,0,1,0,7281
高压柜\B1变压器控制柜保护\遥信量\A69,1,非零序跳闸动作,10,0,,非零序跳闸动作,1,0,1,0,7282
高压柜\B2变压器控制柜保护\遥信量\A1,1,远方控制,14,0,就地控制,远方控制,1,2,1,0,7283
高压柜\B2变压器控制柜保护\遥信量\A2,1,备用,14,0,,备用,1,0,1,0,7284
高压柜\B2变压器控制柜保护\遥信量\A3,1,高温报警,14,0,,高温报警,1,0,1,0,7285
高压柜\B2变压器控制柜保护\遥信量\A4,1,超温跳闸,14,0,,超温跳闸,1,0,1,0,7286
高压柜\B2变压器控制柜保护\遥信量\A5,1,断路器工作位,14,0,断路器退出工作位,断路器到达工作位,1,2,1,0,7287
高压柜\B2变压器控制柜保护\遥信量\A6,1,接地开关合位,14,0,接地开关分位,接地开关合位,1,2,1,0,7288
高压柜\B2变压器控制柜保护\遥信量\A7,1,弹簧未储能,14,0,弹簧已储能,弹簧未储能,1,2,1,0,7289
高压柜\B2变压器控制柜保护\遥信量\A8,1,断路器合位,14,0,断路器分位,断路器合位,1,2,1,0,7290
高压柜\B2变压器控制柜保护\遥信量\A9,1,24V电源,14,0,,24V电源,0,0,1,0,7291
高压柜\B2变压器控制柜保护\遥信量\A10,1,备用10,14,0,,备用,1,0,1,0,7292
高压柜\B2变压器控制柜保护\遥信量\A11,1,备用11,14,0,,备用,1,0,1,0,7293
高压柜\B2变压器控制柜保护\遥信量\A12,1,备用12,14,0,,备用,1,0,1,0,7294
高压柜\B2变压器控制柜保护\遥信量\A13,1,有新事件记录,14,0,,有新事件记录,1,0,1,0,7295
高压柜\B2变压器控制柜保护\遥信量\A14,1,重合充电,14,0,,重合充电,1,0,1,0,7296
高压柜\B2变压器控制柜保护\遥信量\A15,1,告警总,14,0,,告警总,1,0,1,0,7297
高压柜\B2变压器控制柜保护\遥信量\A16,1,事故总,14,0,,事故总,1,0,1,0,7298
高压柜\B2变压器控制柜保护\遥信量\A17,1,串行ROM操作失败,14,0,,串行ROM操作失败,1,0,1,0,7299
高压柜\B2变压器控制柜保护\遥信量\A18,1,时钟错误,14,0,,时钟错误,1,0,1,0,7300
高压柜\B2变压器控制柜保护\遥信量\A19,1,CT相序报警,14,0,,CT相序报警,1,0,1,0,7301
高压柜\B2变压器控制柜保护\遥信量\A20,1,CT断线,14,0,,CT断线,1,0,1,0,7302
高压柜\B2变压器控制柜保护\遥信量\A21,1,PT断线,14,0,,PT断线,1,0,1,0,7303
高压柜\B2变压器控制柜保护\遥信量\A22,1,零序Ⅰ段报警,14,0,,零序Ⅰ段报警,1,0,1,0,7304
高压柜\B2变压器控制柜保护\遥信量\A23,1,零序Ⅱ段报警,14,0,,零序Ⅱ段报警,1,0,1,0,7305
高压柜\B2变压器控制柜保护\遥信量\A24,1,过负荷,14,0,,过负荷,1,0,1,0,7306
高压柜\B2变压器控制柜保护\遥信量\A25,1,过温报警,14,0,,过温报警,1,0,1,0,7307
高压柜\B2变压器控制柜保护\遥信量\A26,1,轻瓦斯报警,14,0,,轻瓦斯报警,1,0,1,0,7308
高压柜\B2变压器控制柜保护\遥信量\A27,1,FC闭锁,14,0,,FC闭锁,1,0,1,0,7309
高压柜\B2变压器控制柜保护\遥信量\A28,1,位置异常,14,0,,位置异常,1,0,1,0,7310
高压柜\B2变压器控制柜保护\遥信量\A29,1,弹簧未储能,14,0,,弹簧未储能,1,0,1,0,7311
高压柜\B2变压器控制柜保护\遥信量\A30,1,开关偷跳,14,0,,开关偷跳,1,0,1,0,7312
高压柜\B2变压器控制柜保护\遥信量\A31,1,电机过热报警,14,0,,电机过热报警,1,0,1,0,7313
高压柜\B2变压器控制柜保护\遥信量\A43,1,系统错误,14,0,,系统错误,1,0,1,0,7314
高压柜\B2变压器控制柜保护\遥信量\A45,1,精度系数错误,14,0,,精度系数错误,1,0,1,0,7315
高压柜\B2变压器控制柜保护\遥信量\A46,1,RAM出错,14,0,,RAM出错,1,0,1,0,7316
高压柜\B2变压器控制柜保护\遥信量\A47,1,定值参数出错,14,0,,定值参数出错,1,0,1,0,7317
高压柜\B2变压器控制柜保护\遥信量\A48,1,出口出错,14,0,,出口出错,1,0,1,0,7318
高压柜\B2变压器控制柜保护\遥信量\A49,1,启动时间长,14,0,,启动时间长,1,0,1,0,7319
高压柜\B2变压器控制柜保护\遥信量\A50,1,速断动作,14,0,,速断动作,1,0,1,0,7320
高压柜\B2变压器控制柜保护\遥信量\A51,1,过流Ⅰ段动作,14,0,,过流Ⅰ段动作,1,0,1,0,7321
高压柜\B2变压器控制柜保护\遥信量\A52,1,过流Ⅱ段动作,14,0,,过流Ⅱ段动作,1,0,1,0,7322
高压柜\B2变压器控制柜保护\遥信量\A53,1,过流加速动作,14,0,,过流加速动作,1,0,1,0,7323
高压柜\B2变压器控制柜保护\遥信量\A54,1,过负荷动作,14,0,,过负荷动作,1,0,1,0,7324
高压柜\B2变压器控制柜保护\遥信量\A55,1,过流反时限动作,14,0,,过流反时限动作,1,0,1,0,7325
高压柜\B2变压器控制柜保护\遥信量\A56,1,负序过流Ⅰ段,14,0,,负序过流Ⅰ段,1,0,1,0,7326
高压柜\B2变压器控制柜保护\遥信量\A57,1,负序过流Ⅱ段,14,0,,负序过流Ⅱ段,1,0,1,0,7327
高压柜\B2变压器控制柜保护\遥信量\A58,1,过热跳闸,14,0,,过热跳闸,1,0,1,0,7328
高压柜\B2变压器控制柜保护\遥信量\A59,1,零序Ⅰ段动作,14,0,,零序Ⅰ段动作,1,0,1,0,7329
高压柜\B2变压器控制柜保护\遥信量\A60,1,零序Ⅱ段动作,14,0,,零序Ⅱ段动作,1,0,1,0,7330
高压柜\B2变压器控制柜保护\遥信量\A61,1,过流反时限动作,14,0,,过流反时限动作,1,0,1,0,7331
高压柜\B2变压器控制柜保护\遥信量\A62,1,过电压动作,14,0,,过电压动作,1,0,1,0,7332
高压柜\B2变压器控制柜保护\遥信量\A63,1,低电压动作,14,0,,低电压动作,1,0,1,0,7333
高压柜\B2变压器控制柜保护\遥信量\A64,1,超高温跳闸,14,0,,超高温跳闸,1,0,1,0,7334
高压柜\B2变压器控制柜保护\遥信量\A65,1,门控跳闸动作,14,0,,门控跳闸动作,1,0,1,0,7335
高压柜\B2变压器控制柜保护\遥信量\A66,1,重合闸一次动作,14,0,,重合闸一次动作,1,0,1,0,7336
高压柜\B2变压器控制柜保护\遥信量\A67,1,重合闸二次动作,14,0,,重合闸二次动作,1,0,1,0,7337
高压柜\B2变压器控制柜保护\遥信量\A68,1,重合闸三次动作,14,0,,重合闸三次动作,1,0,1,0,7338
高压柜\B2变压器控制柜保护\遥信量\A69,1,非零序跳闸动作,14,0,,非零序跳闸动作,1,0,1,0,7339
高压柜\B3变压器控制柜保护\遥信量\A1,1,远方控制,18,0,就地控制,远方控制,1,2,1,0,7340
高压柜\B3变压器控制柜保护\遥信量\A2,1,备用,18,0,,备用,1,0,1,0,7341
高压柜\B3变压器控制柜保护\遥信量\A3,1,高温报警,18,0,,高温报警,1,0,1,0,7342
高压柜\B3变压器控制柜保护\遥信量\A4,1,超温跳闸,18,0,,超温跳闸,1,0,1,0,7343
高压柜\B3变压器控制柜保护\遥信量\A5,1,断路器工作位,18,0,断路器退出工作位,断路器到达工作位,1,2,1,0,7344
高压柜\B3变压器控制柜保护\遥信量\A6,1,接地开关合位,18,0,接地开关分位,接地开关合位,1,2,1,0,7345
高压柜\B3变压器控制柜保护\遥信量\A7,1,弹簧未储能,18,0,弹簧已储能,弹簧未储能,1,2,1,0,7346
高压柜\B3变压器控制柜保护\遥信量\A8,1,断路器合位,18,0,断路器分位,断路器合位,1,2,1,0,7347
高压柜\B3变压器控制柜保护\遥信量\A9,1,24V电源,18,0,,24V电源,0,0,1,0,7348
高压柜\B3变压器控制柜保护\遥信量\A10,1,备用10,18,0,,备用,1,0,1,0,7349
高压柜\B3变压器控制柜保护\遥信量\A11,1,备用11,18,0,,备用,1,0,1,0,7350
高压柜\B3变压器控制柜保护\遥信量\A12,1,备用12,18,0,,备用,1,0,1,0,7351
高压柜\B3变压器控制柜保护\遥信量\A13,1,有新事件记录,18,0,,有新事件记录,1,0,1,0,7352
高压柜\B3变压器控制柜保护\遥信量\A14,1,重合充电,18,0,,重合充电,1,0,1,0,7353
高压柜\B3变压器控制柜保护\遥信量\A15,1,告警总,18,0,,告警总,1,0,1,0,7354
高压柜\B3变压器控制柜保护\遥信量\A16,1,事故总,18,0,,事故总,1,0,1,0,7355
高压柜\B3变压器控制柜保护\遥信量\A17,1,串行ROM操作失败,18,0,,串行ROM操作失败,1,0,1,0,7356
高压柜\B3变压器控制柜保护\遥信量\A18,1,时钟错误,18,0,,时钟错误,1,0,1,0,7357
高压柜\B3变压器控制柜保护\遥信量\A19,1,CT相序报警,18,0,,CT相序报警,1,0,1,0,7358
高压柜\B3变压器控制柜保护\遥信量\A20,1,CT断线,18,0,,CT断线,1,0,1,0,7359
高压柜\B3变压器控制柜保护\遥信量\A21,1,PT断线,18,0,,PT断线,1,0,1,0,7360
高压柜\B3变压器控制柜保护\遥信量\A22,1,零序Ⅰ段报警,18,0,,零序Ⅰ段报警,1,0,1,0,7361
高压柜\B3变压器控制柜保护\遥信量\A23,1,零序Ⅱ段报警,18,0,,零序Ⅱ段报警,1,0,1,0,7362
高压柜\B3变压器控制柜保护\遥信量\A24,1,过负荷,18,0,,过负荷,1,0,1,0,7363
高压柜\B3变压器控制柜保护\遥信量\A25,1,过温报警,18,0,,过温报警,1,0,1,0,7364
高压柜\B3变压器控制柜保护\遥信量\A26,1,轻瓦斯报警,18,0,,轻瓦斯报警,1,0,1,0,7365
高压柜\B3变压器控制柜保护\遥信量\A27,1,FC闭锁,18,0,,FC闭锁,1,0,1,0,7366
高压柜\B3变压器控制柜保护\遥信量\A28,1,位置异常,18,0,,位置异常,1,0,1,0,7367
高压柜\B3变压器控制柜保护\遥信量\A29,1,弹簧未储能,18,0,,弹簧未储能,1,0,1,0,7368
高压柜\B3变压器控制柜保护\遥信量\A30,1,开关偷跳,18,0,,开关偷跳,1,0,1,0,7369
高压柜\B3变压器控制柜保护\遥信量\A31,1,电机过热报警,18,0,,电机过热报警,1,0,1,0,7370
高压柜\B3变压器控制柜保护\遥信量\A43,1,系统错误,18,0,,系统错误,1,0,1,0,7371
高压柜\B3变压器控制柜保护\遥信量\A45,1,精度系数错误,18,0,,精度系数错误,1,0,1,0,7372
高压柜\B3变压器控制柜保护\遥信量\A46,1,RAM出错,18,0,,RAM出错,1,0,1,0,7373
高压柜\B3变压器控制柜保护\遥信量\A47,1,定值参数出错,18,0,,定值参数出错,1,0,1,0,7374
高压柜\B3变压器控制柜保护\遥信量\A48,1,出口出错,18,0,,出口出错,1,0,1,0,7375
高压柜\B3变压器控制柜保护\遥信量\A49,1,启动时间长,18,0,,启动时间长,1,0,1,0,7376
高压柜\B3变压器控制柜保护\遥信量\A50,1,速断动作,18,0,,速断动作,1,0,1,0,7377
高压柜\B3变压器控制柜保护\遥信量\A51,1,过流Ⅰ段动作,18,0,,过流Ⅰ段动作,1,0,1,0,7378
高压柜\B3变压器控制柜保护\遥信量\A52,1,过流Ⅱ段动作,18,0,,过流Ⅱ段动作,1,0,1,0,7379
高压柜\B3变压器控制柜保护\遥信量\A53,1,过流加速动作,18,0,,过流加速动作,1,0,1,0,7380
高压柜\B3变压器控制柜保护\遥信量\A54,1,过负荷动作,18,0,,过负荷动作,1,0,1,0,7381
高压柜\B3变压器控制柜保护\遥信量\A55,1,过流反时限动作,18,0,,过流反时限动作,1,0,1,0,7382
高压柜\B3变压器控制柜保护\遥信量\A56,1,负序过流Ⅰ段,18,0,,负序过流Ⅰ段,1,0,1,0,7383
高压柜\B3变压器控制柜保护\遥信量\A57,1,负序过流Ⅱ段,18,0,,负序过流Ⅱ段,1,0,1,0,7384
高压柜\B3变压器控制柜保护\遥信量\A58,1,过热跳闸,18,0,,过热跳闸,1,0,1,0,7385
高压柜\B3变压器控制柜保护\遥信量\A59,1,零序Ⅰ段动作,18,0,,零序Ⅰ段动作,1,0,1,0,7386
高压柜\B3变压器控制柜保护\遥信量\A60,1,零序Ⅱ段动作,18,0,,零序Ⅱ段动作,1,0,1,0,7387
高压柜\B3变压器控制柜保护\遥信量\A61,1,过流反时限动作,18,0,,过流反时限动作,1,0,1,0,7388
高压柜\B3变压器控制柜保护\遥信量\A62,1,过电压动作,18,0,,过电压动作,1,0,1,0,7389
高压柜\B3变压器控制柜保护\遥信量\A63,1,低电压动作,18,0,,低电压动作,1,0,1,0,7390
高压柜\B3变压器控制柜保护\遥信量\A64,1,超高温跳闸,18,0,,超高温跳闸,1,0,1,0,7391
高压柜\B3变压器控制柜保护\遥信量\A65,1,门控跳闸动作,18,0,,门控跳闸动作,1,0,1,0,7392
高压柜\B3变压器控制柜保护\遥信量\A66,1,重合闸一次动作,18,0,,重合闸一次动作,1,0,1,0,7393
高压柜\B3变压器控制柜保护\遥信量\A67,1,重合闸二次动作,18,0,,重合闸二次动作,1,0,1,0,7394
高压柜\B3变压器控制柜保护\遥信量\A68,1,重合闸三次动作,18,0,,重合闸三次动作,1,0,1,0,7395
高压柜\B3变压器控制柜保护\遥信量\A69,1,非零序跳闸动作,18,0,,非零序跳闸动作,1,0,1,0,7396
高压柜\主供电源受电柜保护\遥控量\YKKG,1,遥控开关,5,0,,,0,0,0,0,7397
高压柜\B1变压器控制柜保护\遥控量\YKKG,1,遥控开关,11,0,,,0,0,0,0,7398
高压柜\B2变压器控制柜保护\遥控量\YKKG,1,遥控开关,15,0,,,0,0,0,0,7399
高压柜\B3变压器控制柜保护\遥控量\YKKG,1,遥控开关,19,0,,,0,0,0,0,7400
高压柜\备用电源受电柜保护\遥控量\YKKG,1,遥控开关,23,0,,,0,0,0,0,7401
